bioproject,biosample,sra,lat_start,lat_end,long_start,long_end,size_low,size_up,nitrate,Chlorophyll,oxy,Salinity,temperature,depth,coor1,coor2,size
PRJEB6609,SAMEA2621412,ERR1719424,-47.1863,-47.1906,-58.2902,-58.2682,0.8,5,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.1863,longitudeE=-58.2902,(0.8-5)
PRJEB6609,SAMEA2656958,ERR1719517,-20.4107,-20.4102,-3.1775,-3.181,5,20,0.947728,0.186762,215.848333,36.374733,19.858933,5,latitudeN=-20.4107,longitudeE=-3.1775,(5-20)
PRJEB6609,SAMEA2732866,ERR1719226,14.1957,14.1939,-116.7293,-116.7381,5,20,24.352218,0.029483,1.622029,34.742099,12.170624,40,latitudeN=14.1957,longitudeE=-116.7293,(5-20)
PRJEB6609,SAMEA2732983,ERR1719227,6.4808,6.4791,-94.9704,-94.9751,5,20,2.892241,0.4664,157.176,33.102675,26.273758,5,latitudeN=6.4808,longitudeE=-94.9704,(5-20)
PRJEB6609,SAMEA2622719,ERR1719393,-8.9068,-8.8951,-140.283,-140.3174,0.8,&gt;,3.868407,0.319103,189.758333,35.359483,26.576175,5,latitudeN=-8.9068,longitudeE=-140.283,(0.8-&gt;)
PRJEB6609,SAMEA2622826,ERR1719316,-8.9111,-8.895,-142.5571,-142.6228,0.8,5,4.985942,0.233673,187.302833,35.427733,26.780158,5,latitudeN=-8.9111,longitudeE=-142.5571,(0.8-5)
PRJEB6609,SAMEA2656998,ERR1719325,-21.0716,-21.0874,-35.3964,-35.412,20,180,0.642162,0.118545,204.831538,36.91025,22.383088,150,latitudeN=-21.0716,longitudeE=-35.3964,(20-180)
PRJEB6609,SAMEA2622660,ERR1719159,-8.9971,-8.9721,-139.1963,-139.2742,0.8,&gt;,3.986359,0.166512,186.2407,35.3662,26.54413,5,latitudeN=-8.9971,longitudeE=-139.1963,(0.8-&gt;)
PRJEB6609,SAMEA2623946,ERR1719178,43.7056,43.8047,-16.8794,-16.8887,0.8,&gt;,99999,99999,99999,99999,99999,25,latitudeN=43.7056,longitudeE=-16.8794,(0.8-&gt;)
PRJEB6609,SAMEA2732299,ERR1719330,-40.6297,-40.6289,-52.0503,-52.0479,20,180,-1.556072,0.073339,220.286583,35.923225,20.273933,5,latitudeN=-40.6297,longitudeE=-52.0503,(20-180)
PRJEB6609,SAMEA2657080,ERR1719414,20.8116,20.825,63.5128,63.5129,20,180,0.387014,0.489547,208.654571,36.545436,25.268343,20,latitudeN=20.8116,longitudeE=63.5128,(20-180)
PRJEB6609,SAMEA2656986,ERR1719365,-9.1508,-9.1515,-140.4969,-140.5155,180,2000,5.053192,0.263712,190.7865,35.384483,26.520483,5,latitudeN=-9.1508,longitudeE=-140.4969,(180-2000)
PRJEB6609,SAMEA2622826,ERR1719395,-8.9111,-8.895,-142.5571,-142.6228,0.8,5,4.985942,0.233673,187.302833,35.427733,26.780158,5,latitudeN=-8.9111,longitudeE=-142.5571,(0.8-5)
PRJEB6609,SAMEA2622184,ERR1719375,-5.2529,-5.254,-85.1545,-85.2248,0.8,5,11.688971,0.238224,205.992583,34.748175,24.943108,5,latitudeN=-5.2529,longitudeE=-85.1545,(0.8-5)
PRJEB6609,SAMEA2656962,ERR1719369,-21.004,-21.0156,-35.3168,-35.3314,180,2000,0.056847,0.092923,205.30592,36.946466,22.517572,150,latitudeN=-21.004,longitudeE=-35.3168,(180-2000)
PRJEB6609,SAMEA2623954,ERR1719472,43.7056,43.8047,-16.8794,-16.8887,0.8,&gt;,99999,99999,99999,99999,99999,25,latitudeN=43.7056,longitudeE=-16.8794,(0.8-&gt;)
PRJEB6609,SAMEA2622463,ERR1711985,-16.9601,-16.9554,-100.6335,-100.6925,0.8,5,2.568726,0.203347,208.8654,35.97144,22.76873,5,latitudeN=-16.9601,longitudeE=-100.6335,(0.8-5)
PRJEB6609,SAMEA2621082,ERR1711924,-20.4091,-20.3976,-3.1759,-3.2009,0.8,5,0.168013,0.324315,215.650833,36.376225,19.776808,5,latitudeN=-20.4091,longitudeE=-3.1759,(0.8-5)
PRJEB6609,SAMEA2657096,ERR1712161,-60.4016,-60.4062,-60.4488,-60.4421,5,20,25.534528,0.065568,338.73025,99999,1.954067,5,latitudeN=-60.4016,longitudeE=-60.4488,(5-20)
PRJEB6609,SAMEA2657078,ERR1712204,-47.1966,-47.1973,-58.2349,-58.2285,20,180,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.1966,longitudeE=-58.2349,(20-180)
PRJEB6609,SAMEA2657104,ERR1712194,-47.2002,-47.2005,-58.2034,-58.2003,5,20,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.2002,longitudeE=-58.2034,(5-20)
PRJEB6609,SAMEA2657011,ERR1712200,39.0856,39.0863,5.7927,5.788,180,2000,99999,-0.0247,99999,37.9751,23.8526,5,latitudeN=39.0856,longitudeE=5.7927,(180-2000)
PRJEB6609,SAMEA2620379,ERR1711976,-0.6625,-0.6623,73.161,73.1611,5,20,0.477267,0.121909,185.733167,35.111283,30.12565,5,latitudeN=-0.6625,longitudeE=73.161,(5-20)
PRJEB6609,SAMEA2620010,ERR1711871,19.0393,19.0342,64.4913,64.5162,0.8,5,0.889376,0.161808,199.9355,36.617917,26.2314,5,latitudeN=19.0393,longitudeE=64.4913,(0.8-5)
PRJEB6609,SAMEA2657101,ERR1712186,-21.092,-21.1078,-35.417,-35.4327,5,20,0.669548,0.167522,201.656679,36.760054,21.754043,150,latitudeN=-21.092,longitudeE=-35.417,(5-20)
PRJEB6609,SAMEA2657067,ERR1712242,-30.1872,-30.1949,-43.2834,-43.2811,20,180,-0.385346,0.053173,221.47475,36.32425,19.854083,5,latitudeN=-30.1872,longitudeE=-43.2834,(20-180)
PRJEB6609,SAMEA2619755,ERR1712226,39.5705,39.8625,17.4101,17.388,5,20,99999,0.228614,220.987333,38.116167,17.256933,30,latitudeN=39.5705,longitudeE=17.4101,(5-20)
PRJEB6609,SAMEA2657025,ERR1711905,34.4064,34.4039,15.043,15.0471,180,2000,99999,99999,99999,99999,99999,5,latitudeN=34.4064,longitudeE=15.043,(180-2000)
PRJEB6609,SAMEA2732732,ERR1712050,22.7281,22.7178,-158.0907,-158.109,5,20,0.00013,0.147775,199.2895,35.246807,21.489586,110,latitudeN=22.7281,longitudeE=-158.0907,(5-20)
PRJEB6609,SAMEA2622369,ERR1712058,2.0649,2.1008,-84.5546,-84.5107,0.8,3,33.915981,0,2.516667,34.79985,11.3158,380,latitudeN=2.0649,longitudeE=-84.5546,(0.8-3)
PRJEB6609,SAMEA2657010,ERR1711929,-8.9948,-8.994,-139.2172,-139.2311,180,2000,5.948386,0.138982,186.984333,35.363833,26.5644,5,latitudeN=-8.9948,longitudeE=-139.2172,(180-2000)
PRJEB6609,SAMEA2732594,ERR1711889,17.0769,17.0724,-118.8962,-118.8973,180,2000,-1.145148,0.245841,201.216,34.52465,24.52735,5,latitudeN=17.0769,longitudeE=-118.8962,(180-2000)
PRJEB6609,SAMEA2731945,ERR1712152,0.0396,0.0429,-153.8066,-153.82,20,180,4.234637,0.439034,177.237542,35.132908,26.082554,40,latitudeN=0.0396,longitudeE=-153.8066,(20-180)
PRJEB6609,SAMEA2731641,ERR1711997,34.0639,34.0598,-49.844,-49.8373,20,180,0.243619,0.139683,221.036167,36.423075,18.871017,5,latitudeN=34.0639,longitudeE=-49.844,(20-180)
PRJEB6609,SAMEA2657100,ERR1712190,-8.6831,-8.6746,-18.0095,-18.018,5,20,0.315989,0.131719,196.74087,36.474071,24.611235,100,latitudeN=-8.6831,longitudeE=-18.0095,(5-20)
PRJEB6609,SAMEA2656964,ERR1712126,18.5584,18.5568,66.4725,66.4706,180,2000,-0.737324,0.242524,192.536833,36.369233,26.748267,25,latitudeN=18.5584,longitudeE=66.4725,(180-2000)
PRJEB6609,SAMEA2657003,ERR1711911,41.6666,41.6685,2.7962,2.7958,180,2000,99999,99999,99999,99999,99999,5,latitudeN=41.6666,longitudeE=2.7962,(180-2000)
PRJEB6609,SAMEA2731035,ERR1712051,39.2077,39.2032,-70.034,-70.034,20,180,5.03906,0.320247,235.065833,35.1468,14.07945,5,latitudeN=39.2077,longitudeE=-70.034,(20-180)
PRJEB6609,SAMEA2657002,ERR1712016,38.4735,38.4663,20.1718,20.1753,20,180,99999,0.121845,212.903417,38.356667,19.168658,5,latitudeN=38.4735,longitudeE=20.1718,(20-180)
PRJEB6609,SAMEA2622417,ERR1712124,-1.9002,-1.8505,-84.6265,-84.6318,0.8,5,10.945064,0.460366,144.633667,35.066093,21.814577,50,latitudeN=-1.9002,longitudeE=-84.6265,(0.8-5)
PRJEB6609,SAMEA2730900,ERR1711980,-0.6623,-0.6671,73.1629,73.1628,180,2000,0.477267,0.121909,185.733167,35.111283,30.12565,5,latitudeN=-0.6623,longitudeE=73.1629,(180-2000)
PRJEB6609,SAMEA2657053,ERR1712215,-8.757,-8.7522,-17.9245,-17.9297,180,2000,0.180999,0.359566,194.809143,36.682629,23.699929,100,latitudeN=-8.757,longitudeE=-17.9245,(180-2000)
PRJEB6609,SAMEA2731011,ERR1711915,36.3489,36.3459,-72.7896,-72.7794,5,20,-0.008183,0.194448,202.47775,36.4108,22.550758,5,latitudeN=36.3489,longitudeE=-72.7896,(5-20)
PRJEB6609,SAMEA2620939,ERR1712205,-34.9449,-34.8986,17.9189,18.03,0.8,5,2.450991,0.250054,238.916333,35.323317,15.033492,5,latitudeN=-34.9449,longitudeE=17.9189,(0.8-5)
PRJEB6609,SAMEA2730804,ERR1711994,25.5877,25.595,-88.4275,-88.4317,20,180,-2.095601,0.162619,193.791598,36.191414,24.978822,5,latitudeN=25.5877,longitudeE=-88.4275,(20-180)
PRJEB6609,SAMEA2657035,ERR1712128,-47.2116,-47.2106,-58.0266,-58.018,180,2000,17.119294,0.787841,307.504714,34.055993,7.046693,30,latitudeN=-47.2116,longitudeE=-58.0266,(180-2000)
PRJEB6609,SAMEA2621263,ERR1712220,-30.1367,-30.1885,-43.2899,-43.2831,0.8,&gt;,-0.385346,0.053173,221.47475,36.32425,19.854083,5,latitudeN=-30.1367,longitudeE=-43.2899,(0.8-&gt;)
PRJEB6609,SAMEA2730863,ERR1712145,-2.0409,-2.0396,72.1645,72.1673,180,2000,-1.826068,0.006724,187.574167,34.91215,30.202058,5,latitudeN=-2.0409,longitudeE=72.1645,(180-2000)
PRJEB6609,SAMEA2657011,ERR1711922,39.0856,39.0863,5.7927,5.788,180,2000,99999,-0.0247,99999,37.9751,23.8526,5,latitudeN=39.0856,longitudeE=5.7927,(180-2000)
PRJEB6609,SAMEA2620523,ERR1712173,-21.4689,-21.4513,54.3066,54.2757,20,200,0.244232,0.266374,202.818333,34.945892,24.866483,80,latitudeN=-21.4689,longitudeE=54.3066,(20-200)
PRJEB6609,SAMEA2622393,ERR1712177,-2.0133,-1.972,-84.589,-84.601,5,20,6.729337,0.317793,190.816333,35.0193,23.8683,5,latitudeN=-2.0133,longitudeE=-84.589,(5-20)
PRJEB6609,SAMEA2619777,ERR1712022,39.3888,39.3599,19.3905,19.4084,0.8,5,99999,0.121845,218.016833,38.182917,18.342533,5,latitudeN=39.3888,longitudeE=19.3905,(0.8-5)
PRJEB6609,SAMEA2657110,ERR1712209,18.5667,18.5664,66.522,66.522,20,180,-1.415582,0.099089,193.3535,36.285367,26.81765,5,latitudeN=18.5667,longitudeE=66.522,(20-180)
PRJEB6609,SAMEA2623204,ERR1712149,32.9986,33.0234,-121.7698,-121.736,0.8,&gt;,-0.971353,0.371408,226.3952,33.49059,17.428,5,latitudeN=32.9986,longitudeE=-121.7698,(0.8-&gt;)
PRJEB6609,SAMEA2621475,ERR1712071,-54.3739,-54.3793,-65.1342,-65.0211,5,20,11.003731,0.248632,293.312667,32.945667,7.3549,5,latitudeN=-54.3739,longitudeE=-65.1342,(5-20)
PRJEB6609,SAMEA2621169,ERR1712057,-8.7296,-8.7006,-17.9604,-17.9915,0.8,5,0.241265,0.263939,194.428431,36.603343,24.112672,100,latitudeN=-8.7296,longitudeE=-17.9604,(0.8-5)
PRJEB6609,SAMEA2620802,ERR1712100,-29.5019,-29.5023,37.9889,37.9965,0.8,5,99999,0.162993,210.00775,35.334717,22.165567,5,latitudeN=-29.5019,longitudeE=37.9889,(0.8-5)
PRJEB6609,SAMEA2657035,ERR1712106,-47.2116,-47.2106,-58.0266,-58.018,180,2000,17.119294,0.787841,307.504714,34.055993,7.046693,30,latitudeN=-47.2116,longitudeE=-58.0266,(180-2000)
PRJEB6609,SAMEA2620221,ERR1712159,14.5536,14.5375,70.0128,70.0244,0.8,5,-0.224514,0.47554,148.328125,36.496162,27.117663,60,latitudeN=14.5536,longitudeE=70.0128,(0.8-5)
PRJEB6609,SAMEA2619755,ERR1712076,39.5705,39.8625,17.4101,17.388,5,20,99999,0.228614,220.987333,38.116167,17.256933,30,latitudeN=39.5705,longitudeE=17.4101,(5-20)
PRJEB6609,SAMEA2732736,ERR1711973,31.5024,31.4999,-159.0393,-159.0455,180,2000,0.022689,0.026898,197.853333,35.18785,25.10765,5,latitudeN=31.5024,longitudeE=-159.0393,(180-2000)
PRJEB6609,SAMEA2657050,ERR1712189,-9.4153,-9.4165,66.303,66.2978,180,2000,-1.608495,0,187.598417,34.181417,29.845967,5,latitudeN=-9.4153,longitudeE=66.303,(180-2000)
PRJEB6609,SAMEA2621055,ERR1712119,-31.027,-31.0136,4.6802,4.6932,5,20,99999,0.42458,231.683361,35.687803,16.787411,50,latitudeN=-31.027,longitudeE=4.6802,(5-20)
PRJEB6609,SAMEA2622415,ERR1712025,-1.9002,-1.8505,-84.6265,-84.6318,0.8,&gt;,10.945064,0.460366,144.633667,35.066093,21.814577,50,latitudeN=-1.9002,longitudeE=-84.6265,(0.8-&gt;)
PRJEB6609,SAMEA2622158,ERR1711958,-12.9794,-12.9057,-96.0232,-96.155,0.8,3,21.068385,0.121464,0.70843,34.840218,13.014573,177,latitudeN=-12.9794,longitudeE=-96.0232,(0.8-3)
PRJEB6609,SAMEA2657016,ERR1712131,14.5741,14.5727,69.9988,69.9991,180,2000,-0.301436,0,186.562083,36.050392,29.165033,5,latitudeN=14.5741,longitudeE=69.9988,(180-2000)
PRJEB6609,SAMEA2732135,ERR1712117,22.7267,22.7211,-157.9955,-158.0047,20,180,-1.005365,0.032278,195.1274,35.23154,26.31552,5,latitudeN=22.7267,longitudeE=-157.9955,(20-180)
PRJEB6609,SAMEA2732058,ERR1712055,36.1765,36.1781,-28.9694,-28.952,180,2000,0.462569,0.279223,230.646157,36.214581,16.911994,80,latitudeN=36.1765,longitudeE=-28.9694,(180-2000)
PRJEB6609,SAMEA2731945,ERR1711902,0.0396,0.0429,-153.8066,-153.82,20,180,4.234637,0.439034,177.237542,35.132908,26.082554,40,latitudeN=0.0396,longitudeE=-153.8066,(20-180)
PRJEB6609,SAMEA2731674,ERR1712222,43.6858,43.6879,-16.8474,-16.8523,5,20,2.999226,0.238225,243.148,35.986042,14.28065,5,latitudeN=43.6858,longitudeE=-16.8474,(5-20)
PRJEB6609,SAMEA2620396,ERR1711901,-2.0465,-2.0367,72.1568,72.1709,0.8,20,-1.826068,0.006724,187.574167,34.91215,30.202058,5,latitudeN=-2.0465,longitudeE=72.1568,(0.8-20)
PRJEB6609,SAMEA2731992,ERR1712174,0.0078,0.0035,-153.6265,-153.6348,5,20,4.308856,0.158396,180.4918,35.11632,26.21362,5,latitudeN=0.0078,longitudeE=-153.6265,(5-20)
PRJEB6609,SAMEA2731674,ERR1712032,43.6858,43.6879,-16.8474,-16.8523,5,20,2.999226,0.238225,243.148,35.986042,14.28065,5,latitudeN=43.6858,longitudeE=-16.8474,(5-20)
PRJEB6609,SAMEA2732594,ERR1712240,17.0769,17.0724,-118.8962,-118.8973,180,2000,-1.145148,0.245841,201.216,34.52465,24.52735,5,latitudeN=17.0769,longitudeE=-118.8962,(180-2000)
PRJEB6609,SAMEA2656995,ERR1711944,14.5644,14.5596,70.0096,69.0104,20,180,10.372569,0.348912,82.928,36.27325,25.48675,70,latitudeN=14.5644,longitudeE=70.0096,(20-180)
PRJEB6609,SAMEA2731338,ERR1712084,-29.4991,-29.4993,37.9938,37.994,5,20,-0.166794,0.118772,209.639083,35.3215,22.222092,5,latitudeN=-29.4991,longitudeE=37.9938,(5-20)
PRJEB6609,SAMEA2622774,ERR1711999,-9.1504,-9.1552,-140.5216,-140.5284,5,20,5.111856,0.286662,190.724,35.396729,26.518986,5,latitudeN=-9.1504,longitudeE=-140.5216,(5-20)
PRJEB6609,SAMEA2619551,ERR1712097,39.0609,39.0857,5.9422,5.8215,0.8,5,99999,0.434367,99999,37.8232,16.151933,55,latitudeN=39.0609,longitudeE=5.9422,(0.8-5)
PRJEB6609,SAMEA2619725,ERR1711874,34.453,34.4434,14.9538,14.9826,5,20,99999,0.048936,197.550333,38.378467,21.472817,5,latitudeN=34.453,longitudeE=14.9538,(5-20)
PRJEB6609,SAMEA2622661,ERR1712182,-8.9971,-8.9721,-139.1963,-139.2742,0.8,5,3.986359,0.166512,186.2407,35.3662,26.54413,5,latitudeN=-8.9971,longitudeE=-139.1963,(0.8-5)
PRJEB6609,SAMEA2620205,ERR1711963,14.6059,14.5,69.9776,70,5,20,-1.343153,0.020173,187.42925,36.024883,29.089367,5,latitudeN=14.6059,longitudeE=69.9776,(5-20)
PRJEB6609,SAMEA2623815,ERR1711990,35.9346,35.8591,-37.3032,-37.1728,0.8,&gt;,-0.328716,0.196921,228.375583,36.3123,17.583075,5,latitudeN=35.9346,longitudeE=-37.3032,(0.8-&gt;)
PRJEB6609,SAMEA2657013,ERR1712024,-29.4964,-29.4948,37.9974,37.9852,20,180,-0.166794,0.153769,209.389557,35.321383,22.216956,60,latitudeN=-29.4964,longitudeE=37.9974,(20-180)
PRJEB6609,SAMEA2657107,ERR1712141,35.7528,99999,14.2765,99999,20,180,99999,99999,99999,99999,99999,80,latitudeN=35.7528,longitudeE=14.2765,(20-180)
PRJEB6609,SAMEA2620222,ERR1711996,14.5536,14.5375,70.0128,70.0244,5,20,-0.224514,0.47554,148.328125,36.496162,27.117663,60,latitudeN=14.5536,longitudeE=70.0128,(5-20)
PRJEB6609,SAMEA2657102,ERR1712001,-30.1403,-30.1443,-43.2641,-43.2559,20,180,-0.409573,0.256037,216.2725,36.282975,19.33485,120,latitudeN=-30.1403,longitudeE=-43.2641,(20-180)
PRJEB6609,SAMEA2623397,ERR1712000,6.3559,6.3929,-103.0598,-103.0691,0.8,3,36.886053,0.002017,0.78015,34.608434,8.210557,450,latitudeN=6.3559,longitudeE=-103.0598,(0.8-3)
PRJEB6609,SAMEA2730799,ERR1711866,-21.4593,-21.4475,54.3041,54.2948,5,20,0.244232,0.040347,193.85925,34.940633,27.569825,5,latitudeN=-21.4593,longitudeE=54.3041,(5-20)
PRJEB6609,SAMEA2623506,ERR1712029,25.6168,25.7109,-88.4532,-88.4916,5,20,0.439852,0.164483,192.971638,36.172194,24.948842,125,latitudeN=25.6168,longitudeE=-88.4532,(5-20)
PRJEB6609,SAMEA2622039,ERR1712108,-25.826,-25.859,-111.7294,-111.6989,5,20,-0.73316,0.176523,210.5781,35.845669,20.171605,188,latitudeN=-25.826,longitudeE=-111.7294,(5-20)
PRJEB6609,SAMEA2621410,ERR1712086,-47.1863,-47.1906,-58.2902,-58.2682,0.8,&gt;,17.091069,0.310844,305.012167,34.048642,7.321517,5,latitudeN=-47.1863,longitudeE=-58.2902,(0.8-&gt;)
PRJEB6609,SAMEA2623989,ERR1712037,44.0497,44.0774,-16.6034,-16.5781,5,20,99999,99999,99999,99999,99999,25,latitudeN=44.0497,longitudeE=-16.6034,(5-20)
PRJEB6609,SAMEA2657048,ERR1712043,39.8661,39.8716,17.3868,17.3851,20,180,99999,0.178162,220.961429,38.266721,15.979564,60,latitudeN=39.8661,longitudeE=17.3868,(20-180)
PRJEB6609,SAMEA2657003,ERR1711946,41.6666,41.6685,2.7962,2.7958,180,2000,99999,99999,99999,99999,99999,5,latitudeN=41.6666,longitudeE=2.7962,(180-2000)
PRJEB6609,SAMEA2732453,ERR1712014,6.3305,6.3256,-102.9464,-102.9453,5,20,0.055451,0.033622,196.615333,33.342683,26.641475,5,latitudeN=6.3305,longitudeE=-102.9464,(5-20)
PRJEB6609,SAMEA2620089,ERR1711861,18.5839,18.5679,66.4727,66.4581,0.8,5,-0.611888,0.17638,192.95875,36.332317,26.812225,25,latitudeN=18.5839,longitudeE=66.4727,(0.8-5)
PRJEB6609,SAMEA2619685,ERR1712015,35.7528,35.7593,14.2765,14.3453,5,20,99999,0.132494,237.8893,37.89241,18.36839,60,latitudeN=35.7528,longitudeE=14.2765,(5-20)
PRJEB6609,SAMEA2730950,ERR1712113,29.7186,29.727,-79.6636,-79.6715,5,20,0.448112,0.120616,193.8567,36.23844,25.02544,5,latitudeN=29.7186,longitudeE=-79.6636,(5-20)
PRJEB6609,SAMEA2623603,ERR1712089,36.3698,36.3551,-72.9669,-72.8046,0.8,5,-0.008183,0.194448,202.47775,36.4108,22.550758,5,latitudeN=36.3698,longitudeE=-72.9669,(0.8-5)
PRJEB6609,SAMEA2732914,ERR1712066,31.471,31.4677,-159.101,-159.1089,5,20,1.717746,0.240061,215.80395,34.381925,14.864915,115,latitudeN=31.471,longitudeE=-159.101,(5-20)
PRJEB6609,SAMEA2622393,ERR1712115,-2.0133,-1.972,-84.589,-84.601,5,20,6.729337,0.317793,190.816333,35.0193,23.8683,5,latitudeN=-2.0133,longitudeE=-84.589,(5-20)
PRJEB6609,SAMEA2657110,ERR1712012,18.5667,18.5664,66.522,66.522,20,180,-1.415582,0.099089,193.3535,36.285367,26.81765,5,latitudeN=18.5667,longitudeE=66.522,(20-180)
PRJEB6609,SAMEA2657107,ERR1711993,35.7528,99999,14.2765,99999,20,180,99999,99999,99999,99999,99999,80,latitudeN=35.7528,longitudeE=14.2765,(20-180)
PRJEB6609,SAMEA2621789,ERR1711938,-34.0614,-33.8785,-73.1066,-73.0369,0.8,&gt;,-1.485075,0.387495,244.861667,34.295417,18.014508,5,latitudeN=-34.0614,longitudeE=-73.1066,(0.8-&gt;)
PRJEB6609,SAMEA2621544,ERR1712195,-62.2231,-62.2658,-49.2139,-49.1658,0.8,5,33.109231,0.540091,325.402987,34.319478,-0.78154,90,latitudeN=-62.2231,longitudeE=-49.2139,(0.8-5)
PRJEB6609,SAMEA2621789,ERR1712009,-34.0614,-33.8785,-73.1066,-73.0369,0.8,&gt;,-1.485075,0.387495,244.861667,34.295417,18.014508,5,latitudeN=-34.0614,longitudeE=-73.1066,(0.8-&gt;)
PRJEB6609,SAMEA2622012,ERR1711941,-25.8051,-25.8126,-111.7202,-111.7386,5,20,-1.567491,0.013449,200.538167,36.402683,25.14875,5,latitudeN=-25.8051,longitudeE=-111.7202,(5-20)
PRJEB6609,SAMEA2620802,ERR1711943,-29.5019,-29.5023,37.9889,37.9965,0.8,5,99999,0.162993,210.00775,35.334717,22.165567,5,latitudeN=-29.5019,longitudeE=37.9889,(0.8-5)
PRJEB6609,SAMEA2623504,ERR1711939,25.6168,25.7109,-88.4532,-88.4916,0.8,5,0.439852,0.164483,192.971638,36.172194,24.948842,125,latitudeN=25.6168,longitudeE=-88.4532,(0.8-5)
PRJEB6609,SAMEA2622389,ERR1712134,-2.0133,-1.972,-84.589,-84.601,0.8,&gt;,6.729337,0.317793,190.816333,35.0193,23.8683,5,latitudeN=-2.0133,longitudeE=-84.589,(0.8-&gt;)
PRJEB6609,SAMEA2622661,ERR1712118,-8.9971,-8.9721,-139.1963,-139.2742,0.8,5,3.986359,0.166512,186.2407,35.3662,26.54413,5,latitudeN=-8.9971,longitudeE=-139.1963,(0.8-5)
PRJEB6609,SAMEA2619554,ERR1712007,39.0609,39.0857,5.9422,5.8215,5,20,99999,0.434367,99999,37.8232,16.151933,55,latitudeN=39.0609,longitudeE=5.9422,(5-20)
PRJEB6609,SAMEA2619398,ERR1712004,36.5533,35.5571,-6.5669,-6.5586,5,20,99999,0.078,99999,36.6324,20.5251,5,latitudeN=36.5533,longitudeE=-6.5669,(5-20)
PRJEB6609,SAMEA2622158,ERR1712104,-12.9794,-12.9057,-96.0232,-96.155,0.8,3,21.068385,0.121464,0.70843,34.840218,13.014573,177,latitudeN=-12.9794,longitudeE=-96.0232,(0.8-3)
PRJEB6609,SAMEA2622232,ERR1711862,-5.2669,-5.2476,-85.2732,-85.3343,5,20,20.328327,0.728939,103.916711,34.900284,19.566255,40,latitudeN=-5.2669,longitudeE=-85.2732,(5-20)
PRJEB6609,SAMEA2623228,ERR1712162,32.931,32.9923,-121.8645,-121.8558,0.8,5,-0.595237,0.45368,222.43615,33.494955,17.27271,30,latitudeN=32.931,longitudeE=-121.8645,(0.8-5)
PRJEB6609,SAMEA2623018,ERR1712054,22.7598,22.7306,-157.9568,-158.0492,0.8,5,-2.283212,0.040347,195.166417,35.293783,26.1713,5,latitudeN=22.7598,longitudeE=-157.9568,(0.8-5)
PRJEB6609,SAMEA2657015,ERR1712208,39.2143,39.3599,19.406,19.4084,180,2000,99999,0.133839,217.498,38.1953,18.423908,5,latitudeN=39.2143,longitudeE=19.406,(180-2000)
PRJEB6609,SAMEA2731338,ERR1712151,-29.4991,-29.4993,37.9938,37.994,5,20,-0.166794,0.118772,209.639083,35.3215,22.222092,5,latitudeN=-29.4991,longitudeE=37.9938,(5-20)
PRJEB6609,SAMEA2730747,ERR1711991,18.5745,99999,66.4895,99999,0.8,5,99999,99999,99999,99999,99999,99999,latitudeN=18.5745,longitudeE=66.4895,(0.8-5)
PRJEB6609,SAMEA2732736,ERR1711926,31.5024,31.4999,-159.0393,-159.0455,180,2000,0.022689,0.026898,197.853333,35.18785,25.10765,5,latitudeN=31.5024,longitudeE=-159.0393,(180-2000)
PRJEB6609,SAMEA2620396,ERR1712146,-2.0465,-2.0367,72.1568,72.1709,0.8,20,-1.826068,0.006724,187.574167,34.91215,30.202058,5,latitudeN=-2.0465,longitudeE=72.1568,(0.8-20)
PRJEB6609,SAMEA2621208,ERR1712031,-20.9354,-21.0073,-35.1803,-35.3344,0.8,&gt;,0.030608,0.033622,206.194333,37.101367,23.349542,5,latitudeN=-20.9354,longitudeE=-35.1803,(0.8-&gt;)
PRJEB6609,SAMEA2621498,ERR1711865,-60.2287,-60.3606,-60.6476,-60.5096,0.8,5,24.423039,0.109555,338.2982,33.71972,1.84402,5,latitudeN=-60.2287,longitudeE=-60.6476,(0.8-5)
PRJEB6609,SAMEA2657032,ERR1711923,-8.894,-8.8913,-142.631,-142.6439,20,180,6.03141,0.124746,187.791167,35.4224,26.869383,5,latitudeN=-8.894,longitudeE=-142.631,(20-180)
PRJEB6609,SAMEA2622389,ERR1711937,-2.0133,-1.972,-84.589,-84.601,0.8,&gt;,6.729337,0.317793,190.816333,35.0193,23.8683,5,latitudeN=-2.0133,longitudeE=-84.589,(0.8-&gt;)
PRJEB6609,SAMEA2731833,ERR1712081,-1.9389,-1.9344,-84.611,-84.6121,180,2000,6.729337,0.317793,190.816333,35.0193,23.8683,5,latitudeN=-1.9389,longitudeE=-84.611,(180-2000)
PRJEB6609,SAMEA2732453,ERR1711877,6.3305,6.3256,-102.9464,-102.9453,5,20,0.055451,0.033622,196.615333,33.342683,26.641475,5,latitudeN=6.3305,longitudeE=-102.9464,(5-20)
PRJEB6609,SAMEA2730995,ERR1712002,-21.4836,-21.4801,54.3312,54.3262,180,2000,0.244232,0.188146,196.9236,35.116765,23.90891,85,latitudeN=-21.4836,longitudeE=54.3312,(180-2000)
